question_text,prediction,ground_truths,generated_text,correctness,context,LARS_BASE,llava_evqa_rerank_base_no_context,llava_evqa_rerank_base_with_context,llava_evqa_rerank_no_p_prime,llava_evqa_rerank_no_p_q_i,llava_evqa_rerank_no_p_q_c,llava_evqa_rerank_no_p_q
What is the name of the rattling sound made by this bird?,Rattle,['schnuur'],[],0,"This is an insectivorous species and its food includes grasshoppers, cicadas and beetles; occasionally also small lizards and nestlings. It has a stylized terrestrial foraging behaviour which includes rattling sounds made by vibrating its plumage and bill clapping while the bird stands with body, wing and tail bobbing before lunging forward with several short steps, before pecking in the leaf litter for potential prey.",0.6960680484771729,0.010374680161476135,0.09683826565742493,0.0896138995885849,0.06559030711650848,0.39086031913757324,0.029907351359725
The facade of this building speaks of strong neoclassical what?,Influence,['influence'],[],1,"The façade of the building speaks of strong Neoclassical influence, with four pilasters, the inner ones topped by a pediment. It dates from slightly before 1793 and has been attributed to the French architect Louis Michel Thibault, although this attribution is unfounded. Linscheid argues that Koopmans-de Wet House has the only façade known to carry the proportions of the golden ratio through to every detail. Early Cape floors and beams were of Podocarpus wood, but by the time Thunberg visited the Cape (1772–1775) supplies were dwindling and inland stores such as Olifantsbosch and Grootvadersbosch were near exhaustion. Later additions to Cape houses typically have wood imported from Europe or the East Indies, Koopmans-de Wet House having many examples. The portal has a teak and plaster architrave, a shaped teak transom and projecting lantern. Banisters are of teak with stinkwood returns. The ceilings are of teak throughout.",0.8949648141860962,0.5207541584968567,0.9438531398773193,0.8493537902832031,0.8588607311248779,0.8911193609237671,0.9038636684417725
What part of this plant does bees feed on to make gallberry honey?,Flower,['flowers'],[],0,Gallberry honey is a highly rated honey that results from bees feeding on inkberry flowers. This honey is locally produced in certain parts of the Southeastern U. S. in areas where beekeepers release bees from late April to early June to coincide with inkberry flowering time.,0.5350730419158936,0.15405669808387756,0.1706961691379547,0.2847979962825775,0.1885957568883896,0.3626009523868561,0.14684849977493286
"Other than the 2 main minarets, what size are the other minarets at this mosque?",Small,['smaller'],[],0,"At each of the four corners of the mosque, there are octagonal, three-storey minarets made of red sandstone that are 196 feet (60 m) tall, with an outer circumference of 67 feet and the inner circumference is eight and half feet. Each minaret is topped by a marble canopy. The main building of the mosque also features an additional four smaller minarets at each corner of the building.",0.6278956532478333,0.5636745691299438,0.7369670867919922,0.5256155729293823,0.7968649864196777,0.8814774751663208,0.7704680562019348
When was the first major excavation of this priory carried out?,1865,['1865–1867'],[],0,"In 1865–1867 Captain Thomas Chaloner and William Downing Bruce carried out the first major excavation by cutting a trench across the site. A number of features were discovered, including a stone coffin containing the skeleton of a tall man thought to be Robert de Brus, the remnants of a monumental shrine and painted roof bosses. Evidence of the 1289 fire was discovered in the form of pieces of fused metal – an amalgam of lead, silver and iron that had melted and penetrated the floor in the heat of the fire. The Office of Works carried out excavations in 1932 in conjunction with work to consolidate the walls and grounds so they could be opened to the public. Further work was carried out by Roy Gilyard Beer between 1947–54 for the Ministry of Works, which exposed more of the site and cleared material from the 19th century. In 1985–86 Cleveland County Archaeology Section carried out a major excavation of the west end of the nave to consolidate an area of subsidence. Its cause was the collapse of an unrecorded burial vault. The excavations found more evidence of the fire of 1289 including scorched masonry, a shattered bell and broken grave-slabs. The remains of 47 people – 21 men, 17 women, 6 children and 3 of undetermined gender – were discovered, some of whom had been buried with grave goods including a gold finger ring and jet crosses. Two chalices and patens were found alongside the remains of two priests. The skeletons were cremated and the ashes scattered in the Monks' Walk in the Priory Gardens. A geophysical survey carried out to the west and east of the west range indicated the existence of the remains of other monastic buildings which have yet to be excavated.",0.7249578833580017,0.07749992609024048,0.704587996006012,0.21745967864990234,0.49477702379226685,0.31735000014305115,0.586194634437561
Which gender of this bird has a teal-like whistle?,Male,['male'],[],1,"The call of the grey teal can be heard as a cuck, cuck, cuck that is relatively rapid and includes a sharp whistle. The male and female calls are different in terms of volume and type. The male's call tends to be more of a whistle, whereas the female's call is very loud and harsh sounding. For short-distance communication, the birds have a softer variation of their calls. The grey teal's voice is very similar if not identical to the voice of a chestnut teal.",0.6933426260948181,0.455745667219162,0.8210667967796326,0.6129636764526367,0.772128701210022,0.7212229371070862,0.8918840885162354
Are the leaves of this plant narrowly or widely lance-shaped?,Narrowly,['widely'],[],0,"L. tottum has narrowly lance-shape to line-shaped oblong leaves, mostly with an entire margin, hairless, loosely overlapping bracts subtending the flower head, egg-shaped pollen presenters and nearly straight styles that become spreading when fully mature.",0.8458482623100281,0.3907383978366852,0.9092347621917725,0.6109179854393005,0.5881807804107666,0.19055043160915375,0.23057980835437775
This bird is mostly seen hopping along what?,Perches,['branches'],[],0,"The broad-billed tody (Todus subulatus) is a species of bird in the family Todidae, and one of two Todus species found on Hispaniola, along with the narrow-billed tody. They are small insectivorous birds, characterized by their bright green feathers, pink flanks and red throats. They occur at elevations lower than 1700 meters and prefer drier habitats to that of wet rainforests. The broad-billed tody does not migrate and occupies very small territories. These birds are often seen hopping along perches, foraging for insects with their long bills among the leaves. Broad-billed todies have two principle vocalizations, the first being their general call which sounds like a whistle and the second call sounding more trilly, when they encounter a predator. They can also create a rattling noise by running wind through their feathers. Their breeding season runs from April to July, in which the female will lay one clutch of eggs, containing one to four eggs. The nestlings take three weeks to mature into juveniles and then fly off to establish their own territory. Broad-billed todies are not a threatened species, and are therefore of least concern to the International Union for the Conservation of Nature (IUNC).",0.43699881434440613,0.24293860793113708,0.9364678859710693,0.7490811347961426,0.7523564100265503,0.9221116304397583,0.8460124135017395
What kind of pest control do these birds provide?,Natural,['natural'],[],1,Biological pest control: birds can help controlling pests in agriculture; section also details the planting of food crops for birds Artificial bird nests,0.6227665543556213,0.10136594623327255,0.4863644540309906,0.6788202524185181,0.2976096272468567,0.2459566742181778,0.27378711104393005
Does this plant prefer or dislike moist soil?,Prefer,['prefers'],[],0,"Corydalis nobilis, first described based on seeds sent to Linnaeus from Siberia, is now dispersed as an ornamental plant. It prefers moist soil in spring, drier in summer, and does well in full sun or partial shade. It is very hardy.",0.26769718527793884,0.11658754199743271,0.1494080126285553,0.3509426414966583,0.4036758244037628,0.4539569616317749,0.4101909399032593
How many meters high is the broadcast tower on top of this tower?,400,['40'],[],0,"The WUNI-TV tower is a former television broadcast tower located in Boylston, Massachusetts. It is the tallest broadcast tower in Massachusetts, standing  400 meters (1,312 ft) above ground level, and 613 meters (2,011 ft) above mean sea level. The tower is owned by Entravision Communications and formerly broadcast WUNI until its move to Hudson.",0.07218946516513824,0.02684410847723484,0.05484924837946892,0.03935792297124863,0.025311235338449478,0.011770723387598991,0.019611157476902008
What part of this plant are arranged in opposite pairs?,Leaves,['leaves'],[],1,"Plants in the genus Bouchardatia are shrubs or trees with compound leaves arranged in opposite pairs, the leaves with three or five leaflets, rarely two or the leaves simple. The flowers are bisexual with four sepals fused at the base, four petals that are free from each other but overlapping each other, and eight stamens that alternate in length. The fruit is of up to four ridged follicles joined at the base with a woody exocarp. Each follicle contains a single shiny brown seed.",0.9281228184700012,0.37445980310440063,0.7481565475463867,0.6259362101554871,0.7800689339637756,0.6809499263763428,0.48799383640289307
